submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
11/08/2020,AL,209383,176640,32743,1214,266,4731,4040,691,22,7,11/09/2020 12:00:00 AM,Agree,Agree
06/05/2020,MI,63539,58525,5014,5298,5014,5855,5616,239,270,239,06/06/2020 02:31:37 PM,Agree,Agree
05/08/2021,MT,109889,99699,10190,152,30,1592,1592,0,0,0,05/09/2021 01:43:24 PM,Agree,Agree
06/07/2020,ME,2570,2295,275,0,0,99,99,0,0,-1,06/08/2020 02:55:08 PM,Agree,Agree
09/19/2020,KY,61106,54325,6781,978,162,1108,1099,9,7,0,09/20/2020 01:53:10 PM,Agree,Agree
11/11/2020,WI,301349,285891,15458,7537,489,2554,2457,97,72,10,11/12/2020 02:55:21 PM,Agree,Agree
08/16/2020,ND,8647,8647,0,60,0,126,NA,NA,1,0,08/17/2020 02:26:31 PM,Agree,Not agree
12/15/2020,MT,74040,74040,0,737,0,826,826,0,8,0,12/16/2020 02:28:57 PM,Agree,Agree
10/30/2020,MI,193388,174388,19000,3345,177,7665,7309,356,12,1,10/31/2020 01:30:31 PM,Agree,Agree
02/14/2021,WY,53136,45225,7911,50,36,647,647,0,0,0,02/15/2021 02:46:24 PM,Agree,Agree
02/26/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
01/24/2021,ND,96874,92799,4075,57,8,1411,NA,NA,0,0,01/25/2021 02:42:40 PM,Agree,Not agree
03/04/2021,AZ,821108,765504,55604,1154,181,16185,14264,1921,96,8,03/05/2021 04:11:33 PM,Agree,Agree
03/16/2020,IN,24,NA,NA,5,NA,1,NA,NA,1,NA,03/26/2020 04:22:39 PM,Not agree,Agree
01/24/2020,DE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/14/2020,MT,1952,1952,0,109,0,34,34,0,2,0,07/15/2020 03:05:12 PM,Agree,Agree
08/24/2020,IN,87592,NA,NA,1660,0,3225,3008,217,5,0,08/25/2020 02:02:54 PM,Not agree,Agree
03/22/2020,NE,50,NA,NA,8,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
08/03/2020,MT,4314,4314,0,121,0,64,64,0,3,0,08/04/2020 02:09:35 PM,Agree,Agree
02/09/2021,CT,264608,248486,16122,869,64,7298,5979,1319,16,3,02/10/2021 02:52:16 PM,Agree,Agree
03/22/2021,IL,1223083,1223083,0,1220,0,23379,21103,2276,22,0,03/23/2021 02:05:18 PM,Agree,Agree
06/10/2020,AL,27480,26639,841,795,18,1021,953,68,15,1,06/11/2020 12:00:00 AM,Agree,Agree
03/18/2020,AL,886,834,52,140,9,3,2,1,0,0,03/19/2020 12:00:00 AM,Agree,Agree
03/08/2021,WA,345731,NA,NA,436,85,5063,NA,NA,22,0,03/09/2021 02:47:41 PM,N/A,N/A
05/14/2021,CT,344977,316054,28923,365,81,8173,6733,1440,5,0,05/15/2021 01:54:58 PM,Agree,Agree
02/16/2021,NJ,751065,669481,81584,3633,551,22497,20251,2246,31,0,02/17/2021 02:51:58 PM,Agree,Agree
12/17/2020,VA,299389,256999,42390,3296,1019,4599,4164,435,46,8,12/18/2020 02:45:01 PM,Agree,Agree
07/12/2020,NH,6054,NA,NA,30,0,391,NA,NA,0,0,07/13/2020 03:19:34 PM,Not agree,Not agree
04/30/2020,MI,41379,41379,0,980,0,3789,3789,0,119,0,05/01/2020 09:00:19 PM,Agree,Agree
11/09/2020,MI,238308,216804,21504,9305,295,8008,7640,368,63,1,11/10/2020 02:45:45 PM,Agree,Agree
11/09/2020,SC,187776,176785,10991,641,46,4150,NA,NA,14,1,11/09/2020 12:00:00 AM,Agree,Not agree
03/24/2021,AL,514610,400901,113709,453,115,10731,8447,2284,7,2,03/25/2021 12:00:00 AM,Agree,Agree
12/13/2020,NH,30956,NA,NA,712,226,603,NA,NA,3,0,12/14/2020 02:36:45 PM,Not agree,Not agree
03/21/2021,DE,92287,87125,5162,345,64,1529,1392,137,3,0,03/22/2021 01:57:09 PM,Agree,Agree
11/29/2020,WI,409054,384701,24353,4055,224,3487,3307,180,23,1,11/30/2020 02:51:40 PM,Agree,Agree
12/23/2020,CA,1964076,NA,NA,39069,0,23284,NA,NA,361,0,12/24/2020 02:31:20 PM,Not agree,Not agree
06/23/2020,ID,4402,3943,459,148,25,89,69,20,0,0,06/24/2020 03:03:27 PM,Agree,Agree
12/08/2020,IL,804174,804174,0,7910,0,14384,13487,897,168,24,12/09/2020 02:45:40 PM,Agree,Agree
02/05/2020,DC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
12/09/2020,AL,293096,240893,52203,3874,918,5750,4815,935,57,11,12/10/2020 12:00:00 AM,Agree,Agree
04/06/2021,CA,3583830,NA,NA,1367,0,58541,NA,NA,7,0,04/07/2021 02:25:43 PM,Not agree,Not agree
03/23/2021,ME,48973,37833,11140,199,26,731,708,23,0,0,03/24/2021 02:16:52 PM,Agree,Agree
01/08/2021,MI,559655,516376,43279,3908,283,13913,13132,781,40,2,01/09/2021 03:26:08 PM,Agree,Agree
12/19/2020,LA,282434,NA,NA,0,0,6994,6664,330,0,0,12/20/2020 02:32:33 PM,Not agree,Agree
05/11/2021,KY,449864,339238,110626,757,348,6620,5971,649,23,6,05/12/2021 02:33:56 PM,Agree,Agree
08/14/2020,ID,27173,25385,1788,542,40,265,239,26,14,0,08/15/2020 02:02:05 PM,Agree,Agree
10/20/2020,DC,16445,NA,NA,50,0,642,NA,NA,1,0,10/21/2020 01:34:31 PM,NA,NA
04/18/2021,ID,185000,148449,36551,52,9,2017,1757,260,0,0,04/19/2021 03:04:26 PM,Agree,Agree
01/15/2021,KY,321270,255670,65600,3925,949,3061,2829,232,19,3,01/16/2021 02:46:10 PM,Agree,Agree
03/20/2020,NV,109,NA,NA,14,NA,2,NA,NA,1,NA,03/26/2020 04:22:39 PM,NA,NA
12/28/2020,NJ,512683,NA,NA,3584,840,18651,16706,1945,21,0,12/28/2020 12:00:00 AM,Not agree,Agree
02/25/2020,NH,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
04/26/2021,GU,7939,NA,NA,16,0,136,NA,NA,0,0,04/27/2021 01:56:18 PM,Not agree,Not agree
03/16/2020,GU,5,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
07/11/2020,ID,10505,9775,730,577,21,102,82,20,1,0,07/12/2020 03:13:57 PM,Agree,Agree
01/27/2021,VT,11379,NA,NA,94,8,172,NA,NA,1,0,01/28/2021 02:49:07 PM,Not agree,Not agree
12/13/2020,LA,268613,NA,NA,4422,747,6818,6511,307,51,5,12/14/2020 02:36:45 PM,Not agree,Agree
07/02/2020,NH,5822,NA,NA,20,0,375,NA,NA,2,0,07/03/2020 03:01:33 PM,Not agree,Not agree
02/25/2021,WA,337653,NA,NA,1088,100,4942,NA,NA,30,0,02/26/2021 03:02:41 PM,N/A,N/A
12/10/2020,ID,118028,98885,19143,1825,390,1136,1023,113,33,16,12/11/2020 03:06:51 PM,Agree,Agree
09/02/2020,MI,114468,103710,10758,648,124,6781,6509,272,14,0,09/03/2020 02:18:16 PM,Agree,Agree
12/15/2020,NV,191732,NA,NA,2320,0,2596,NA,NA,48,0,12/16/2020 02:28:57 PM,NA,NA
06/13/2020,DE,10264,9313,951,35,0,422,397,25,4,1,06/14/2020 02:19:43 PM,Agree,Agree
02/28/2020,NV,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,NA,NA
02/26/2021,MN,482978,NA,NA,1147,150,6530,6191,339,12,0,02/27/2021 02:51:23 PM,N/A,Agree
10/19/2020,WI,183142,173891,9251,7915,210,1617,1600,17,29,3,10/20/2020 02:59:27 PM,Agree,Agree
04/29/2021,MS,312354,191176,121178,193,87,7225,4984,2241,0,0,05/01/2021 12:00:00 AM,Agree,Agree
08/16/2020,NV,61511,NA,NA,697,0,1100,NA,NA,3,0,08/17/2020 02:26:31 PM,NA,NA
08/27/2020,AL,128190,117027,11163,1303,425,3252,2861,391,25,7,08/28/2020 12:00:00 AM,Agree,Agree
08/16/2020,NC,146908,145181,1727,1400,27,2347,2344,3,4,0,02/19/2021 01:38:31 PM,Agree,Agree
04/04/2020,MD,3125,NA,NA,367,NA,53,NA,NA,11,NA,04/03/2020 04:22:39 PM,N/A,Agree
06/22/2020,MN,33469,NA,NA,242,0,1425,1393,32,9,0,06/23/2020 02:28:19 PM,N/A,Agree
06/19/2020,MN,32467,NA,NA,792,0,1406,1374,32,30,0,06/20/2020 02:15:45 PM,N/A,Agree
09/24/2020,CT,56472,54113,2359,157,13,4499,3603,896,2,0,09/25/2020 01:54:10 PM,Agree,Agree
08/17/2020,NE,30563,NA,NA,191,0,362,NA,NA,1,0,08/18/2020 02:26:55 PM,Not agree,Not agree
04/15/2021,CT,328000,301921,26079,702,105,7990,6574,1416,6,0,04/16/2021 02:12:25 PM,Agree,Agree
06/12/2020,MT,588,588,0,15,0,18,18,0,0,0,06/13/2020 05:46:26 PM,Agree,Agree
12/13/2020,NC,436595,406174,30421,6819,626,5823,5588,235,27,3,12/14/2020 02:36:45 PM,Agree,Agree
02/08/2021,MD,365529,NA,NA,976,0,7413,7234,179,41,0,02/09/2021 03:24:29 PM,N/A,Agree
02/12/2021,NV,287023,NA,NA,636,0,4663,NA,NA,26,0,02/13/2021 02:50:08 PM,NA,NA
08/08/2020,DE,15575,14576,999,73,-1,591,521,70,1,0,08/09/2020 02:03:10 PM,Agree,Agree
05/12/2020,KY,6853,6853,0,176,0,321,321,0,10,0,05/13/2020 03:26:08 PM,Agree,Agree
01/29/2021,ID,162355,132217,30138,635,100,1725,1513,212,4,-1,01/30/2021 02:43:11 PM,Agree,Agree
06/09/2020,NJ,165304,NA,NA,316,17,12303,12303,0,89,0,06/09/2020 12:00:00 AM,Not agree,Agree
01/12/2021,MT,87077,87077,0,424,0,1067,1067,0,10,0,01/13/2021 02:44:58 PM,Agree,Agree
03/29/2021,MO,567024,NA,NA,720,270,8495,NA,NA,55,0,03/31/2021 12:00:00 AM,Not agree,Not agree
02/18/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/13/2021,KY,434148,329470,104678,796,371,6261,5668,593,3,0,04/14/2021 02:34:57 PM,Agree,Agree
02/02/2020,MO,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/02/2020,IL,4,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/08/2021,WA,373212,NA,NA,1042,134,5316,NA,NA,10,0,04/09/2021 02:11:49 PM,N/A,N/A
12/04/2020,KY,194193,160166,34027,3592,745,2039,1941,98,25,6,12/05/2020 02:29:17 PM,Agree,Agree
07/29/2020,DE,14689,13692,997,87,1,581,511,70,0,0,07/30/2020 02:42:43 PM,Agree,Agree
08/23/2020,VT,1557,NA,NA,4,0,58,NA,NA,0,0,08/24/2020 01:54:34 PM,Not agree,Not agree
05/21/2020,IN,29936,NA,NA,662,0,1913,1764,149,49,1,05/22/2020 03:31:45 PM,Not agree,Agree
02/11/2020,ID,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/07/2020,VA,3645,NA,NA,312,NA,75,NA,NA,12,NA,04/07/2020 04:22:39 PM,Agree,Agree
02/03/2020,MD,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
09/12/2020,IN,104561,NA,NA,1056,0,3437,3213,224,17,0,09/13/2020 04:17:15 PM,Not agree,Agree
02/19/2021,IL,1170902,1170902,0,2219,0,22368,20192,2176,71,8,02/20/2021 02:45:37 PM,Agree,Agree
09/22/2020,GU,2190,NA,NA,43,0,37,NA,NA,2,0,09/23/2020 01:51:22 PM,Not agree,Not agree
02/11/2020,VA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
01/24/2020,NC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
11/11/2020,KY,127344,105907,21437,2698,640,1604,1574,30,14,2,11/12/2020 02:55:21 PM,Agree,Agree
10/03/2020,RI,25462,NA,NA,140,0,1131,NA,NA,2,0,10/04/2020 01:35:23 PM,Not agree,N/A
01/13/2021,WI,558020,513270,44750,2771,637,5679,5248,431,46,9,01/14/2021 03:12:46 PM,Agree,Agree
03/29/2021,MD,409978,NA,NA,902,0,8273,8088,185,13,0,03/30/2021 02:06:13 PM,N/A,Agree
11/09/2020,NV,110982,NA,NA,960,0,1852,NA,NA,1,0,11/10/2020 02:45:45 PM,NA,NA
11/07/2020,CA,956957,NA,NA,5863,0,17939,NA,NA,73,0,11/08/2020 02:40:34 PM,Not agree,Not agree
07/27/2020,NC,115021,114338,683,1685,60,1790,1788,2,5,1,02/19/2021 01:38:31 PM,Agree,Agree
09/18/2020,GU,2074,NA,NA,0,0,31,NA,NA,0,0,09/19/2020 02:00:26 PM,Not agree,Not agree
02/13/2020,NJ,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/19/2020,WA,27601,NA,NA,409,0,1255,NA,NA,10,0,06/20/2020 02:15:45 PM,N/A,N/A
06/10/2020,NC,38173,38171,2,1011,0,1053,1053,0,24,0,02/19/2021 01:38:31 PM,Agree,Agree
03/04/2021,MN,487374,NA,NA,940,130,6589,6248,341,14,1,03/05/2021 04:11:33 PM,N/A,Agree
12/08/2020,ID,113905,95543,18362,2012,425,1074,982,92,19,2,12/09/2020 02:45:40 PM,Agree,Agree
04/21/2020,NV,3937,NA,NA,107,0,170,NA,NA,6,1,04/21/2020 04:22:39 PM,NA,NA
06/03/2020,VI,70,NA,NA,0,0,6,NA,NA,0,0,06/04/2020 03:03:31 PM,NA,NA
01/28/2020,AL,41,35,6,1,0,0,0,0,0,0,01/29/2020 12:00:00 AM,Agree,Agree
11/26/2020,MD,192858,NA,NA,2378,0,4569,4414,155,22,0,11/27/2020 03:07:59 PM,N/A,Agree
03/23/2020,WY,26,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/01/2020,LA,237740,NA,NA,5326,1337,6455,6194,261,35,4,12/02/2020 03:48:48 PM,Not agree,Agree
10/26/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/27/2020 01:47:53 PM,Agree,Agree
04/05/2020,IN,4411,NA,NA,458,NA,127,NA,NA,11,NA,04/04/2020 04:22:39 PM,Not agree,Agree
01/29/2020,CT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
10/03/2020,MO,141475,NA,NA,852,37,2169,NA,NA,25,0,10/05/2020 12:00:00 AM,Not agree,Not agree
03/14/2020,CA,311,NA,NA,47,NA,4,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/17/2020,AL,746,703,43,124,1,3,2,1,1,0,03/18/2020 12:00:00 AM,Agree,Agree
03/27/2021,WY,56046,47438,8608,0,0,695,695,0,0,0,03/28/2021 01:52:27 PM,Agree,Agree
05/08/2020,ID,2205,2027,178,27,7,67,67,0,0,-18,05/09/2020 09:26:08 PM,Agree,Agree
11/27/2020,NH,19313,NA,NA,537,0,517,NA,NA,3,0,11/28/2020 02:46:47 PM,Not agree,Not agree
03/06/2020,NH,2,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
03/05/2021,NE,202310,NA,NA,0,0,2112,NA,NA,0,0,03/06/2021 03:08:48 PM,Not agree,Not agree
04/30/2020,ND,1067,1067,0,34,0,19,NA,NA,0,0,05/01/2020 09:00:19 PM,Agree,Not agree
12/03/2020,MI,410843,380343,30500,7957,811,10035,9580,455,193,18,12/04/2020 03:00:59 PM,Agree,Agree
09/28/2020,NH,8208,NA,NA,36,0,439,NA,NA,0,0,09/29/2020 01:50:42 PM,Not agree,Not agree
04/01/2021,ND,103460,96810,6650,161,77,1466,NA,NA,0,0,04/02/2021 01:56:15 PM,Agree,Not agree
10/10/2020,KY,79445,68442,11003,989,182,1249,1236,13,7,0,10/11/2020 01:47:22 PM,Agree,Agree
05/11/2020,NE,8572,NA,NA,257,0,100,NA,NA,2,0,05/12/2020 05:26:08 PM,Not agree,Not agree
10/29/2020,GU,4628,NA,NA,162,15,79,NA,NA,3,0,10/30/2020 01:37:23 PM,Not agree,Not agree
01/14/2021,SC,395730,348558,47172,3335,776,6534,NA,NA,66,8,01/14/2021 12:00:00 AM,Agree,Not agree
07/22/2020,NH,6295,NA,NA,33,0,402,NA,NA,2,0,07/23/2020 02:48:19 PM,Not agree,Not agree
01/29/2020,ID,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/16/2020,KY,22,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/28/2021,FSM,1,1,0,0,0,0,0,0,0,0,04/29/2021 01:47:03 PM,Agree,Agree
08/30/2020,NE,34046,NA,NA,293,0,392,NA,NA,0,0,08/31/2020 02:05:56 PM,Not agree,Not agree
11/20/2020,VI,1482,NA,NA,13,0,23,NA,NA,0,0,11/21/2020 02:59:41 PM,NA,NA
05/12/2020,AL,13006,12529,477,405,15,576,545,31,14,0,05/13/2020 12:00:00 AM,Agree,Agree
04/01/2020,WY,137,NA,NA,17,NA,0,NA,NA,0,NA,03/31/2020 04:22:39 PM,Agree,Agree
10/02/2020,AL,161610,141834,19776,1348,663,4003,3471,532,18,5,10/03/2020 12:00:00 AM,Agree,Agree
05/30/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/31/2020 02:43:17 PM,Agree,Agree
08/07/2020,ND,7508,7508,0,181,0,112,NA,NA,2,0,08/08/2020 02:58:44 PM,Agree,Not agree
11/14/2020,DC,18814,NA,NA,148,0,658,NA,NA,1,0,11/15/2020 03:12:13 PM,NA,NA
04/02/2020,VA,2012,NA,NA,306,NA,46,NA,NA,5,NA,04/01/2020 04:22:39 PM,Agree,Agree
04/27/2020,VT,855,NA,NA,4,0,47,NA,NA,1,0,05/25/2020 03:38:40 PM,Not agree,Not agree
07/06/2020,KY,17152,16525,627,776,32,593,589,4,8,0,07/07/2020 02:58:02 PM,Agree,Agree
07/26/2020,IL,172666,171424,1242,1541,0,7590,7398,192,1,0,07/27/2020 02:16:42 PM,Agree,Agree
04/15/2020,ME,770,NA,NA,36,NA,24,NA,NA,4,NA,04/15/2020 04:22:39 PM,Agree,Agree
04/07/2021,NC,924810,797695,127115,1380,323,12212,10787,1425,23,4,04/08/2021 01:46:50 PM,Agree,Agree
01/23/2020,RI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
07/12/2020,VI,181,NA,NA,0,0,6,NA,NA,0,0,07/13/2020 03:19:34 PM,NA,NA
02/02/2021,WY,52128,44469,7659,71,56,624,624,0,28,0,02/03/2021 02:55:58 PM,Agree,Agree
06/05/2020,MO,15261,NA,NA,230,0,799,NA,NA,10,0,06/07/2020 12:00:00 AM,Not agree,Not agree
01/28/2021,KY,355877,279340,76537,2934,935,3611,3311,300,69,6,01/29/2021 02:42:19 PM,Agree,Agree
01/25/2020,CA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
02/10/2021,RI,120450,NA,NA,454,0,2457,NA,NA,11,0,02/11/2021 02:50:55 PM,Not agree,N/A
11/05/2020,FSM,0,0,0,0,0,0,0,0,0,0,11/06/2020 03:33:41 PM,Agree,Agree
02/24/2020,WI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/07/2021,IN,639711,NA,NA,1724,0,11817,11401,416,65,10,02/08/2021 02:53:12 PM,Not agree,Agree
07/27/2020,ME,3838,3433,405,6,-5,121,120,1,2,0,07/28/2020 02:21:07 PM,Agree,Agree
05/12/2021,NH,97093,NA,NA,160,77,1322,NA,NA,4,0,05/13/2021 02:28:07 PM,Not agree,Not agree
11/18/2020,VI,1469,NA,NA,6,0,23,NA,NA,0,0,11/19/2020 03:01:36 PM,NA,NA
09/11/2020,CA,746191,NA,NA,3326,0,14089,NA,NA,111,0,09/12/2020 02:12:43 PM,Not agree,Not agree
01/25/2020,NC,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
09/01/2020,ND,12267,12267,0,267,0,148,NA,NA,3,0,09/02/2020 01:49:48 PM,Agree,Not agree
02/01/2020,DE,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/08/2020,NC,1,1,0,0,0,0,0,0,0,0,02/19/2021 01:38:31 PM,Agree,Agree
06/11/2020,OR,5237,5076,161,177,8,171,170,1,2,0,06/12/2020 02:17:59 PM,Agree,Agree
05/04/2021,CA,3645341,NA,NA,1349,0,60765,NA,NA,2,0,05/05/2021 02:14:20 PM,Not agree,Not agree
04/08/2020,ME,537,NA,NA,18,NA,14,NA,NA,2,NA,04/07/2020 04:22:39 PM,Agree,Agree
03/30/2021,ME,50504,38712,11792,251,133,743,720,23,5,0,03/31/2021 02:08:03 PM,Agree,Agree
05/23/2020,NH,4089,NA,NA,75,0,208,NA,NA,4,0,05/24/2020 02:15:55 PM,Not agree,Not agree
11/28/2020,VA,235943,209784,26159,2325,711,4058,3719,339,4,0,11/29/2020 02:49:08 PM,Agree,Agree
04/16/2020,WI,3875,NA,NA,154,NA,197,NA,NA,15,NA,04/16/2020 04:22:39 PM,Agree,Agree
11/16/2020,IL,585248,585248,0,11632,0,11204,10779,425,42,5,11/17/2020 02:52:47 PM,Agree,Agree
10/11/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/12/2020 02:07:08 PM,Agree,Agree
07/30/2020,VA,89888,86501,3387,984,29,2174,2067,107,33,1,07/31/2020 02:35:06 PM,Agree,Agree
06/17/2020,AL,32417,31450,967,907,26,1121,1045,76,7,0,06/18/2020 12:00:00 AM,Agree,Agree
02/05/2020,VT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/29/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/01/2020,ND,6660,6660,0,58,0,105,NA,NA,2,0,08/02/2020 02:54:37 PM,Agree,Not agree
03/19/2021,WI,628428,571610,56818,685,295,7222,6562,660,14,8,03/20/2021 02:03:21 PM,Agree,Agree
04/10/2020,MI,22562,NA,NA,1058,NA,1278,NA,NA,202,NA,04/09/2020 04:22:39 PM,Agree,Agree
09/10/2020,CT,54093,51877,2216,222,11,4478,3593,885,4,0,09/11/2020 01:51:03 PM,Agree,Agree
11/21/2020,NV,131733,NA,NA,2019,0,2011,NA,NA,29,0,11/22/2020 03:02:23 PM,NA,NA
03/17/2021,MN,499962,NA,NA,1036,243,6824,6387,437,7,0,03/18/2021 02:01:55 PM,N/A,Agree
03/27/2021,ME,49653,38221,11432,-1,1,736,713,23,0,0,03/28/2021 01:52:27 PM,Agree,Agree
01/08/2021,DE,64475,61684,2791,1526,116,969,866,103,20,0,01/09/2021 03:26:08 PM,Agree,Agree
08/23/2020,DE,16942,15930,1012,47,-2,604,532,72,4,3,08/24/2020 01:54:34 PM,Agree,Agree
09/25/2020,MD,122972,NA,NA,613,0,3925,3780,145,8,0,09/26/2020 01:46:07 PM,N/A,Agree
04/16/2021,VT,21803,NA,NA,139,4,242,NA,NA,2,0,04/17/2021 01:58:33 PM,Not agree,Not agree
09/28/2020,NV,79297,NA,NA,462,-1,1627,NA,NA,0,0,09/29/2020 01:50:42 PM,NA,NA
04/17/2020,NC,5859,5859,0,394,0,152,152,0,21,0,02/19/2021 01:38:31 PM,Agree,Agree
12/16/2020,MD,243984,NA,NA,2217,0,5319,5152,167,49,0,12/17/2020 02:33:42 PM,N/A,Agree
04/28/2021,MT,108489,98796,9693,202,259,1567,1567,0,1,0,04/29/2021 01:47:03 PM,Agree,Agree
03/03/2021,IL,1191520,1191520,0,2104,0,22853,20626,2227,50,7,03/04/2021 03:08:33 PM,Agree,Agree
12/06/2020,VA,258870,226426,32444,3817,770,4208,3829,379,8,1,12/07/2020 02:38:33 PM,Agree,Agree
03/27/2020,DE,165,NA,NA,22,NA,2,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
12/04/2020,WI,432207,404555,27652,5673,826,3842,3625,217,69,6,12/05/2020 02:29:17 PM,Agree,Agree
04/22/2021,NE,218051,NA,NA,146,0,2232,NA,NA,0,0,04/23/2021 01:57:50 PM,Not agree,Not agree
01/27/2021,MT,92531,92531,0,371,0,1201,1201,0,16,0,01/28/2021 02:49:07 PM,Agree,Agree
04/08/2020,OR,1239,NA,NA,58,NA,38,NA,NA,5,NA,04/07/2020 04:22:39 PM,Agree,Agree
03/06/2021,MO,554583,NA,NA,330,111,8161,NA,NA,0,0,03/08/2021 12:00:00 AM,Not agree,Not agree
11/19/2020,SC,203468,190169,13299,1768,305,4322,NA,NA,13,4,11/19/2020 12:00:00 AM,Agree,Not agree
11/03/2020,WA,110011,NA,NA,657,0,2400,NA,NA,22,0,11/04/2020 03:03:00 PM,N/A,N/A
04/03/2021,ME,51765,39522,12243,295,120,745,722,23,0,0,04/04/2021 01:43:43 PM,Agree,Agree
03/17/2020,MT,11,NA,NA,4,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
10/16/2020,WY,8665,7337,1328,290,42,57,57,0,0,0,10/17/2020 02:09:18 PM,Agree,Agree
06/23/2020,MS,27726,27479,247,817,16,1290,1270,20,27,0,06/25/2020 12:00:00 AM,Agree,Agree
01/01/2021,KY,265262,213256,52006,0,0,2623,2446,177,0,0,01/02/2021 02:50:51 PM,Agree,Agree
07/11/2020,NC,84001,83793,208,2467,5,1499,1498,1,20,0,02/19/2021 01:38:31 PM,Agree,Agree
09/15/2020,MI,124969,113183,11786,682,111,6932,6612,320,11,0,09/16/2020 01:53:41 PM,Agree,Agree
05/01/2021,SC,580431,483212,97219,734,262,9558,NA,NA,8,1,05/01/2021 12:00:00 AM,Agree,Not agree
01/27/2020,IL,1,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
07/17/2020,MN,45470,NA,NA,457,0,1578,1538,40,5,0,07/18/2020 04:14:26 PM,N/A,Agree
08/24/2020,LA,143566,NA,NA,623,0,4764,4623,141,18,0,08/25/2020 02:02:54 PM,Not agree,Agree
05/25/2020,MS,15411,15299,112,300,3,948,935,13,14,0,05/27/2020 12:00:00 AM,Agree,Agree
01/30/2021,NH,65362,NA,NA,524,145,1042,NA,NA,6,1,01/31/2021 02:48:12 PM,Not agree,Not agree
03/21/2020,MI,787,NA,NA,238,NA,5,NA,NA,2,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/20/2020,MI,104618,94697,9921,527,108,6634,6368,266,16,-3,08/21/2020 02:27:34 PM,Agree,Agree
08/18/2020,GU,599,NA,NA,22,0,5,NA,NA,0,0,08/19/2020 02:23:51 PM,Not agree,Not agree
02/06/2021,LA,409861,NA,NA,0,0,9076,8482,594,0,0,02/07/2021 02:46:31 PM,Not agree,Agree
03/23/2020,AZ,253,NA,NA,101,NA,2,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/07/2020,MI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
