submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
04/23/2021,MO,581264,NA,NA,716,249,8926,NA,NA,4,0,04/25/2021 12:00:00 AM,Not agree,Not agree
02/20/2021,NJ,764374,680937,83437,2876,245,22834,20545,2289,50,0,02/21/2021 02:57:50 PM,Agree,Agree
07/24/2020,ND,5736,5736,0,122,0,99,NA,NA,0,0,07/25/2020 05:40:06 PM,Agree,Not agree
03/26/2020,NJ,6876,NA,NA,2474,NA,81,NA,NA,19,NA,03/26/2020 04:22:39 PM,Agree,Agree
08/22/2020,ME,4335,3890,445,19,1,131,130,1,1,0,08/23/2020 02:15:28 PM,Agree,Agree
12/23/2020,WI,500443,463594,36849,3063,484,4953,4614,339,74,5,12/24/2020 02:31:20 PM,Agree,Agree
11/05/2020,NJ,262100,NA,NA,2575,613,16403,14603,1800,12,0,11/05/2020 12:00:00 AM,Not agree,Agree
03/31/2020,MI,19899,19424,475,1397,43,558,514,44,116,5,04/02/2020 12:00:00 AM,Agree,Agree
05/06/2021,VA,665332,517412,147920,938,87,10874,9157,1717,13,1,05/07/2021 01:36:40 PM,Agree,Agree
09/19/2020,NC,198244,193634,4610,1397,116,3484,3451,33,31,2,09/18/2020 12:00:00 AM,Agree,Agree
09/13/2020,DC,14592,NA,NA,40,0,616,NA,NA,0,0,09/14/2020 02:01:21 PM,NA,NA
03/20/2021,DE,92987,87816,5171,337,59,1526,1389,137,4,0,03/22/2021 12:00:00 AM,Agree,Agree
11/04/2020,OR,47049,45329,1720,589,0,705,690,15,4,0,11/05/2020 02:39:23 PM,Agree,Agree
09/16/2020,RI,23247,NA,NA,120,0,1105,NA,NA,5,0,09/17/2020 01:45:45 PM,Not agree,N/A
10/20/2020,WY,9526,8070,1456,215,69,61,61,0,4,0,10/21/2020 01:34:31 PM,Agree,Agree
05/16/2020,MT,468,468,0,2,0,16,16,0,0,0,05/17/2020 03:27:46 PM,Agree,Agree
02/06/2021,NV,283391,NA,NA,898,0,4496,NA,NA,33,0,02/07/2021 02:46:31 PM,NA,NA
04/25/2020,WY,491,362,129,18,5,7,7,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
12/07/2020,ID,111893,93956,17937,1383,441,1055,965,90,20,1,12/08/2020 02:59:49 PM,Agree,Agree
03/11/2021,MS,300851,185780,115071,654,278,7084,4914,2170,14,11,03/13/2021 12:00:00 AM,Agree,Agree
02/22/2020,VT,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Not agree
01/22/2021,MI,642082,587337,54745,1866,289,15419,14511,908,60,6,01/24/2021 12:00:00 AM,Agree,Agree
06/14/2020,DC,9767,NA,NA,58,0,515,NA,NA,4,0,06/15/2020 02:33:03 PM,NA,NA
08/06/2020,CT,50245,48273,1972,20,5,4437,3555,882,0,0,08/07/2020 11:57:59 PM,Agree,Agree
04/01/2020,KY,680,NA,NA,89,NA,20,NA,NA,2,NA,03/31/2020 04:22:39 PM,Agree,Agree
03/15/2020,CT,26,NA,NA,19,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
09/16/2020,MI,226703,205870,20833,1420,151,6974,6650,324,9,0,09/18/2020 12:00:00 AM,Agree,Agree
11/06/2020,NV,106922,NA,NA,1562,0,1845,NA,NA,21,0,11/07/2020 02:45:17 PM,NA,NA
05/08/2020,DE,6542,6321,221,166,6,213,213,0,0,-11,05/10/2020 12:00:00 AM,Agree,Agree
05/02/2021,CA,3654984,NA,NA,1625,0,61937,NA,NA,15,0,05/02/2021 12:00:00 AM,Not agree,Not agree
07/02/2020,NV,19964,NA,NA,636,4,548,NA,NA,15,1,07/03/2020 03:01:33 PM,NA,NA
02/28/2021,VI,2646,NA,NA,0,0,25,NA,NA,0,0,03/01/2021 03:21:38 PM,NA,NA
11/08/2020,DE,27049,25856,1193,314,5,718,631,87,2,0,11/10/2020 12:00:00 AM,Agree,Agree
10/10/2020,MN,112268,NA,NA,2956,0,2194,2141,53,20,0,10/11/2020 01:47:22 PM,N/A,Agree
04/06/2020,NC,3305,3301,4,114,0,50,50,0,11,0,04/05/2020 12:00:00 AM,Agree,Agree
07/18/2020,NE,22481,NA,NA,120,0,301,NA,NA,0,0,07/20/2020 12:00:00 AM,Not agree,Not agree
05/31/2021,RI,151840,NA,NA,16,0,2712,NA,NA,1,0,06/01/2021 12:00:00 AM,Not agree,N/A
09/28/2020,DE,20629,19586,1043,95,6,635,558,77,1,0,09/30/2020 12:00:00 AM,Agree,Agree
06/30/2020,WY,1487,1184,303,37,4,20,20,0,0,0,07/01/2020 03:45:16 PM,Agree,Agree
03/23/2021,MN,507231,NA,NA,855,172,6857,6419,438,7,0,03/24/2021 02:16:52 PM,N/A,Agree
04/24/2021,IN,713959,NA,NA,1101,0,13318,12907,411,6,0,04/24/2021 12:00:00 AM,Not agree,Agree
02/24/2021,IL,1179342,1179342,0,2022,0,22575,20374,2201,47,3,02/25/2021 02:54:32 PM,Agree,Agree
03/24/2020,WY,30,NA,NA,4,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/16/2021,WY,59173,49910,9263,47,8,712,712,0,0,0,05/17/2021 02:13:39 PM,Agree,Agree
01/16/2021,AZ,667301,630395,36906,8718,497,11248,10115,1133,208,24,01/17/2021 03:43:14 PM,Agree,Agree
03/24/2020,MS,1307,1288,19,138,1,93,92,1,7,0,03/26/2020 12:00:00 AM,Agree,Agree
02/16/2021,GU,7703,NA,NA,2,0,130,NA,NA,0,0,02/17/2021 02:51:58 PM,Not agree,Not agree
09/01/2020,GU,1447,NA,NA,0,0,13,NA,NA,0,0,09/02/2020 01:49:48 PM,Not agree,Not agree
05/31/2021,NE,223368,NA,NA,22,0,2249,NA,NA,0,0,06/01/2021 03:18:33 PM,Not agree,Not agree
09/18/2020,IN,109683,NA,NA,1037,0,3692,3469,223,15,0,09/18/2020 12:00:00 AM,Not agree,Agree
03/23/2021,WY,55799,47231,8568,69,19,695,695,0,2,0,03/24/2021 02:16:52 PM,Agree,Agree
01/29/2021,KY,358478,281086,77392,2601,855,3668,3351,317,57,17,01/30/2021 02:43:11 PM,Agree,Agree
03/03/2021,MT,100351,95256,5095,193,5095,1373,1373,0,1,0,03/04/2021 03:08:33 PM,Agree,Agree
09/10/2020,DE,18710,17738,972,103,0,613,541,72,4,0,09/12/2020 12:00:00 AM,Agree,Agree
01/04/2021,NC,594365,534576,59789,6833,1379,8137,7500,637,82,19,01/03/2021 12:00:00 AM,Agree,Agree
03/03/2021,NC,871126,757123,114003,2561,616,12175,10766,1409,21,1,03/02/2021 12:00:00 AM,Agree,Agree
02/19/2020,OR,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/11/2020,OR,1447,NA,NA,76,NA,51,NA,NA,3,NA,04/10/2020 04:22:39 PM,Agree,Agree
06/28/2020,LA,56236,NA,NA,1467,0,3199,3086,113,9,0,06/29/2020 02:37:31 PM,Not agree,Agree
09/03/2020,LA,151547,NA,NA,813,0,5021,4858,163,17,0,09/04/2020 01:36:16 PM,Not agree,Agree
02/28/2021,VT,15198,NA,NA,100,5,204,NA,NA,0,0,03/01/2021 03:21:38 PM,Not agree,Not agree
05/31/2020,KY,9704,9537,167,0,0,431,430,1,0,0,06/01/2020 02:17:42 PM,Agree,Agree
03/09/2020,MD,9,NA,NA,6,NA,0,0,0,0,0,03/11/2020 12:00:00 AM,N/A,Agree
11/13/2020,WI,318023,301165,16858,8451,674,2683,2573,110,62,4,11/14/2020 02:44:40 PM,Agree,Agree
12/10/2020,NJ,424282,NA,NA,5803,683,17608,15740,1868,66,0,12/10/2020 12:00:00 AM,Not agree,Agree
06/16/2021,IL,1388338,1388338,0,352,0,25531,23104,2427,26,5,06/17/2021 02:38:09 PM,Agree,Agree
08/07/2020,GU,411,NA,NA,0,0,5,NA,NA,0,0,08/08/2020 02:58:44 PM,Not agree,Not agree
11/27/2020,VT,4005,NA,NA,99,0,67,NA,NA,0,0,11/28/2020 02:46:47 PM,Not agree,Not agree
02/14/2020,IN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
04/27/2021,CA,3645939,NA,NA,1201,0,61832,NA,NA,21,0,04/27/2021 12:00:00 AM,Not agree,Not agree
03/11/2021,IL,1204409,1204409,0,1700,0,23122,20863,2259,55,2,03/12/2021 03:20:13 PM,Agree,Agree
02/09/2020,WI,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/20/2020,MN,2567,NA,NA,97,0,160,160,0,17,0,04/20/2020 04:22:39 PM,N/A,Agree
03/09/2021,NC,880383,763826,116557,891,309,12279,10855,1424,10,1,03/08/2021 12:00:00 AM,Agree,Agree
12/29/2020,GU,7308,NA,NA,15,0,121,NA,NA,0,0,12/30/2020 02:56:20 PM,Not agree,Not agree
06/28/2020,MT,919,919,0,67,0,22,22,0,0,0,06/29/2020 02:37:31 PM,Agree,Agree
07/03/2020,RI,16971,NA,NA,27,0,984,NA,NA,3,0,07/04/2020 03:30:31 PM,Not agree,N/A
05/30/2020,ME,2325,2067,258,43,1,89,88,1,0,0,05/31/2020 02:43:17 PM,Agree,Agree
10/18/2020,DC,16370,NA,NA,36,0,641,NA,NA,0,0,10/19/2020 02:06:44 PM,NA,NA
03/01/2021,VI,2646,NA,NA,0,0,25,NA,NA,0,0,03/02/2021 02:54:47 PM,NA,NA
06/21/2021,ME,68844,50340,18504,18,8,854,824,30,0,0,06/22/2021 02:36:11 PM,Agree,Agree
11/16/2020,WI,334562,316758,17804,4638,249,2764,2649,115,13,1,11/17/2020 02:52:47 PM,Agree,Agree
05/11/2020,ID,2260,2073,187,30,6,70,52,18,3,0,05/12/2020 05:26:08 PM,Agree,Agree
05/28/2020,MO,13409,NA,NA,201,0,869,NA,NA,11,0,05/30/2020 12:00:00 AM,Not agree,Not agree
05/31/2020,FSM,0,0,0,0,0,0,0,0,0,0,06/01/2020 02:17:42 PM,Agree,Agree
03/08/2021,WY,54903,46507,8396,139,29,682,682,0,0,0,03/09/2021 02:47:41 PM,Agree,Agree
12/24/2020,DC,27436,NA,NA,210,0,756,NA,NA,5,0,12/25/2020 02:25:34 PM,NA,NA
04/08/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,04/07/2020 04:22:39 PM,Agree,Agree
03/31/2021,WA,364300,NA,NA,1164,227,5247,NA,NA,10,0,04/02/2021 12:00:00 AM,N/A,N/A
09/17/2020,WY,4652,3936,716,86,16,49,49,0,3,0,09/18/2020 01:48:37 PM,Agree,Agree
08/13/2020,VI,704,NA,NA,65,0,9,NA,NA,0,0,08/14/2020 02:30:03 PM,NA,NA
06/02/2021,NH,98791,NA,NA,24,0,1353,NA,NA,0,0,06/03/2021 03:22:54 PM,Not agree,Not agree
04/29/2020,WI,6520,6520,0,231,0,308,308,0,8,0,04/30/2020 04:07:01 PM,Agree,Agree
03/07/2020,RI,2,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,N/A
03/25/2021,FSM,1,1,0,0,0,0,0,0,0,0,03/26/2021 02:14:54 PM,Agree,Agree
07/24/2020,MD,83054,NA,NA,1288,0,3545,3407,138,11,0,07/26/2020 12:00:00 AM,N/A,Agree
10/31/2020,SC,179985,170170,9815,1459,136,4027,NA,NA,15,1,10/31/2020 12:00:00 AM,Agree,Not agree
09/08/2020,DC,14362,NA,NA,47,0,611,NA,NA,0,0,09/09/2020 01:47:50 PM,NA,NA
06/24/2020,MD,65777,NA,NA,440,0,3235,3104,131,17,1,06/26/2020 12:00:00 AM,N/A,Agree
10/02/2020,GU,2617,NA,NA,67,0,49,NA,NA,0,0,10/03/2020 01:39:53 PM,Not agree,Not agree
06/18/2021,GU,8272,NA,NA,5,0,139,NA,NA,0,0,06/18/2021 01:48:26 PM,Not agree,Not agree
06/18/2021,OR,206250,206250,0,262,0,2745,2745,0,0,0,06/18/2021 01:48:26 PM,Agree,Agree
02/27/2021,NC,864465,752041,112424,2116,555,12086,10685,1401,30,3,02/26/2021 12:00:00 AM,Agree,Agree
05/11/2020,MI,69953,65466,4487,2632,281,5229,4940,289,57,2,05/13/2020 12:00:00 AM,Agree,Agree
10/21/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/22/2020 01:34:46 PM,Agree,Agree
11/12/2020,MD,161769,NA,NA,1869,0,4431,4268,163,18,0,11/14/2020 12:00:00 AM,N/A,Agree
05/05/2021,VA,664394,516561,147833,856,122,10861,9145,1716,17,-4,05/06/2021 02:14:04 PM,Agree,Agree
03/02/2020,OR,3,NA,NA,2,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/23/2020,DC,3361,NA,NA,155,0,139,NA,NA,12,0,05/25/2020 03:38:40 PM,NA,NA
06/05/2021,NH,98898,NA,NA,21,0,1355,NA,NA,0,0,06/06/2021 01:36:52 PM,Not agree,Not agree
08/01/2020,NC,128537,127387,1150,1855,57,2099,2096,3,32,0,07/31/2020 12:00:00 AM,Agree,Agree
01/25/2021,ID,160033,130519,29514,527,113,1681,1475,206,12,1,01/26/2021 02:46:01 PM,Agree,Agree
10/17/2020,CT,62830,60309,2521,0,0,4542,3641,901,0,0,10/18/2020 01:26:54 PM,Agree,Agree
06/09/2021,MS,318879,195225,123654,194,114,7348,5067,2281,1,0,06/10/2021 02:48:23 PM,Agree,Agree
10/26/2020,RI,31585,NA,NA,384,0,1196,NA,NA,3,0,10/27/2020 01:47:53 PM,Not agree,N/A
08/31/2020,IN,94196,NA,NA,883,0,3479,3259,220,10,1,08/31/2020 12:00:00 AM,Not agree,Agree
12/18/2020,NE,154825,NA,NA,1345,0,1470,NA,NA,17,0,12/20/2020 12:00:00 AM,Not agree,Not agree
08/09/2020,MO,64144,NA,NA,467,10,1522,NA,NA,15,0,08/11/2020 12:00:00 AM,Not agree,Not agree
07/22/2020,WI,48583,44847,3736,747,35,872,865,7,6,0,07/23/2020 02:48:19 PM,Agree,Agree
02/01/2020,ID,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/15/2020,ME,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
05/11/2021,MD,454271,NA,NA,471,0,9438,9226,212,10,0,05/13/2021 12:00:00 AM,N/A,Agree
12/11/2020,MI,535466,492984,42482,3810,375,11628,11043,585,130,12,12/13/2020 12:00:00 AM,Agree,Agree
03/08/2020,MN,2,NA,NA,1,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
05/18/2021,IL,1368709,1368709,0,1495,0,24830,22466,2364,29,8,05/19/2021 02:37:49 PM,Agree,Agree
06/16/2020,OR,6098,6098,0,278,-195,182,182,0,2,-1,06/17/2020 03:06:04 PM,Agree,Agree
04/27/2021,WI,657872,595864,62008,940,125,7494,6773,721,21,4,04/28/2021 03:20:12 PM,Agree,Agree
10/16/2020,FSM,0,0,0,0,0,0,0,0,0,0,10/17/2020 02:09:18 PM,Agree,Agree
06/20/2020,MO,19856,NA,NA,208,2,1040,NA,NA,12,0,06/22/2020 12:00:00 AM,Not agree,Not agree
10/30/2020,MI,307488,279470,28018,3827,261,7767,7401,366,36,3,11/01/2020 12:00:00 AM,Agree,Agree
01/30/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
05/19/2021,IN,737282,NA,NA,802,0,13548,13130,418,6,1,05/19/2021 12:00:00 AM,Not agree,Agree
03/08/2020,NJ,6,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/13/2020,VT,748,NA,NA,21,NA,28,NA,NA,1,NA,04/12/2020 04:22:39 PM,Not agree,Not agree
08/25/2020,ME,4390,3943,447,21,-2,132,131,1,1,0,08/26/2020 01:51:40 PM,Agree,Agree
04/12/2020,VA,5747,NA,NA,670,NA,149,NA,NA,19,NA,04/11/2020 04:22:39 PM,Agree,Agree
05/28/2021,KY,457892,344470,113422,410,148,6758,6092,666,6,0,05/29/2021 01:33:02 PM,Agree,Agree
09/23/2020,NH,8007,NA,NA,17,0,438,NA,NA,0,0,09/24/2020 01:54:02 PM,Not agree,Not agree
11/25/2020,AL,254178,210629,43549,2796,763,5194,4392,802,37,8,11/26/2020 02:00:00 PM,Agree,Agree
12/14/2020,AL,319145,259004,60141,6061,1731,6043,5041,1002,63,17,12/15/2020 02:00:00 PM,Agree,Agree
01/02/2021,MS,225406,152061,73345,1889,1292,5709,4253,1456,47,30,01/04/2021 12:00:00 AM,Agree,Agree
02/23/2021,NC,854286,744217,110069,1331,358,11963,10590,1373,37,6,02/22/2021 12:00:00 AM,Agree,Agree
02/07/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
05/17/2020,WA,18527,NA,NA,148,0,1001,NA,NA,1,0,05/19/2020 12:00:00 AM,N/A,N/A
02/06/2021,MD,363650,NA,NA,1566,0,7792,7593,199,23,0,02/08/2021 12:00:00 AM,N/A,Agree
01/24/2021,MT,91652,91652,0,242,0,1151,1151,0,10,0,01/25/2021 02:42:40 PM,Agree,Agree
07/04/2020,MN,38136,NA,NA,512,0,1508,1471,37,5,0,07/05/2020 03:00:14 PM,N/A,Agree
03/23/2020,WI,416,NA,NA,35,NA,5,NA,NA,1,NA,03/26/2020 04:22:39 PM,Agree,Agree
11/11/2020,LA,194702,NA,NA,0,0,6058,5829,229,0,0,11/12/2020 02:55:21 PM,Not agree,Agree
06/11/2020,VI,72,NA,NA,0,0,6,NA,NA,0,0,06/12/2020 02:17:59 PM,NA,NA
07/10/2020,AZ,116923,116240,683,4222,40,2082,1961,121,44,0,07/11/2020 06:25:05 PM,Agree,Agree
09/17/2020,ME,5005,4492,513,43,9,138,137,1,0,0,09/18/2020 01:48:37 PM,Agree,Agree
05/20/2021,LA,467475,NA,NA,420,93,10517,9552,965,8,2,05/21/2021 02:08:46 PM,Not agree,Agree
05/27/2021,MN,600408,NA,NA,499,92,7496,6993,503,10,0,05/28/2021 01:29:21 PM,N/A,Agree
08/12/2020,SC,107054,105236,1818,1059,52,2337,NA,NA,37,4,08/12/2020 12:00:00 AM,Agree,Not agree
05/17/2020,IN,27778,NA,NA,498,0,1904,1744,160,31,1,05/17/2020 12:00:00 AM,Not agree,Agree
08/30/2020,IL,235057,233355,1702,1992,0,8228,8019,209,11,0,08/31/2020 02:05:56 PM,Agree,Agree
05/14/2021,MS,314815,192697,122118,105,26,7254,5000,2254,0,0,05/15/2021 01:54:58 PM,Agree,Agree
02/12/2021,VI,2524,NA,NA,0,0,25,NA,NA,0,0,02/13/2021 02:50:08 PM,NA,NA
08/11/2020,ID,25595,23950,1645,495,70,246,221,25,7,0,08/12/2020 01:50:14 PM,Agree,Agree
07/04/2020,SC,46437,46194,243,1465,8,909,NA,NA,25,1,07/04/2020 12:00:00 AM,Agree,Not agree
09/26/2020,WA,87131,NA,NA,650,28,2100,NA,NA,0,0,09/28/2020 12:00:00 AM,N/A,N/A
03/25/2020,ND,45,NA,NA,8,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Not agree
10/08/2020,MS,106371,95744,10627,694,186,3360,3044,316,12,2,10/10/2020 12:00:00 AM,Agree,Agree
05/26/2021,MN,599909,NA,NA,432,122,7486,6983,503,12,0,05/27/2021 01:41:41 PM,N/A,Agree
02/05/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
02/22/2020,KY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/17/2020,MS,24208,24026,182,521,6,1190,1172,18,9,0,06/19/2020 12:00:00 AM,Agree,Agree
02/23/2021,CA,3494506,NA,NA,2616,0,57612,NA,NA,184,0,02/23/2021 12:00:00 AM,Not agree,Not agree
11/10/2020,MN,189681,NA,NA,4893,63,2752,2668,84,23,0,11/11/2020 03:15:25 PM,N/A,Agree
04/09/2021,CA,3610852,NA,NA,2609,0,61324,NA,NA,36,0,04/09/2021 12:00:00 AM,Not agree,Not agree
05/03/2020,ME,1205,1136,69,53,69,57,57,0,1,0,05/04/2020 10:49:24 PM,Agree,Agree
02/13/2020,LA,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Not agree,Agree
10/11/2020,MN,113439,NA,NA,1171,0,2197,2144,53,3,0,10/12/2020 02:07:08 PM,N/A,Agree
11/02/2020,MS,124132,107048,17084,901,336,3718,3290,428,22,8,11/04/2020 12:00:00 AM,Agree,Agree
04/17/2020,IL,27575,NA,NA,1842,NA,1134,NA,NA,62,NA,04/17/2020 04:22:39 PM,Agree,Agree
06/07/2020,LA,42816,NA,NA,330,0,2936,2825,111,11,0,06/08/2020 02:55:08 PM,Not agree,Agree
03/14/2021,RI,131203,NA,NA,144,0,2586,NA,NA,3,0,03/15/2021 02:03:45 PM,Not agree,N/A
02/11/2020,NJ,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
04/11/2021,ID,183374,147212,36162,0,0,1993,1735,258,0,0,04/12/2021 01:39:29 PM,Agree,Agree
12/08/2020,NH,26623,NA,NA,807,279,566,NA,NA,0,0,12/09/2020 02:45:40 PM,Not agree,Not agree
04/23/2020,FSM,0,0,0,0,0,0,0,0,0,0,05/25/2020 03:38:40 PM,Agree,Agree
01/14/2021,SC,402574,354221,48353,6564,1054,6608,NA,NA,77,12,01/14/2021 12:00:00 AM,Agree,Not agree
03/31/2020,IL,5994,NA,NA,937,NA,99,NA,NA,26,NA,03/30/2020 04:22:39 PM,Agree,Agree
10/08/2020,MD,130159,NA,NA,734,0,4120,3963,157,6,0,10/10/2020 12:00:00 AM,N/A,Agree
12/04/2020,NJ,390256,NA,NA,6386,723,17255,15419,1836,46,0,12/04/2020 12:00:00 AM,Not agree,Agree
02/17/2021,CT,271356,254520,16836,534,208,7476,6129,1347,27,4,02/18/2021 02:43:57 PM,Agree,Agree
07/06/2020,RI,17076,NA,NA,48,0,992,NA,NA,4,0,07/07/2020 02:58:02 PM,Not agree,N/A
06/24/2020,CA,239669,NA,NA,9388,0,6465,NA,NA,72,0,06/24/2020 12:00:00 AM,Not agree,Not agree
06/08/2021,VI,3608,NA,NA,7,0,28,NA,NA,0,0,06/09/2021 02:26:44 PM,NA,NA
01/28/2021,IL,1116372,1116372,0,4191,0,21074,19067,2007,125,22,01/29/2021 02:42:19 PM,Agree,Agree
01/29/2020,MN,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,N/A,Agree
02/19/2020,WY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
02/08/2021,KY,378793,294457,84336,1003,254,4091,3720,371,40,9,02/09/2021 03:24:29 PM,Agree,Agree
02/09/2020,KY,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
10/13/2020,NC,236462,228307,8155,977,77,4106,4044,62,21,1,10/12/2020 12:00:00 AM,Agree,Agree
01/29/2020,FSM,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
03/18/2021,WI,627743,571220,56523,683,193,7208,6556,652,7,5,03/19/2021 02:25:43 PM,Agree,Agree
11/24/2020,MN,282916,NA,NA,6416,319,3359,3243,116,38,0,11/25/2020 02:53:15 PM,N/A,Agree
09/16/2020,IN,107809,NA,NA,580,0,3668,3446,222,12,0,09/16/2020 12:00:00 AM,Not agree,Agree
05/21/2020,VA,34950,33208,1742,813,33,1136,1100,36,37,1,05/22/2020 03:31:45 PM,Agree,Agree
01/30/2021,WA,311494,NA,NA,1807,178,4284,NA,NA,-1,0,02/01/2021 12:00:00 AM,N/A,N/A
07/07/2020,OR,10605,10605,0,210,-493,220,220,0,5,-3,07/08/2020 02:12:08 PM,Agree,Agree
03/21/2020,DE,53,53,0,7,0,0,NA,NA,0,NA,03/23/2020 12:00:00 AM,Agree,Agree
07/19/2020,MN,46204,NA,NA,0,0,1581,1541,40,0,0,07/20/2020 02:35:44 PM,N/A,Agree
09/30/2020,CA,832063,NA,NA,4060,0,16896,NA,NA,53,0,09/30/2020 12:00:00 AM,Not agree,Not agree
05/30/2021,NE,223346,NA,NA,21,0,2249,NA,NA,0,0,05/31/2021 01:43:43 PM,Not agree,Not agree
07/04/2020,WY,1606,1289,317,24,2,20,20,0,0,0,07/05/2020 03:00:14 PM,Agree,Agree
02/06/2020,NJ,0,NA,NA,0,NA,0,NA,NA,0,NA,03/26/2020 04:22:39 PM,Agree,Agree
06/24/2020,WA,29869,NA,NA,480,0,1284,NA,NA,0,0,06/26/2020 12:00:00 AM,N/A,N/A
08/06/2020,ID,23399,21916,1483,692,44,223,199,24,6,1,08/07/2020 11:57:59 PM,Agree,Agree
05/11/2020,WY,669,510,159,7,1,7,7,0,0,0,05/12/2020 05:26:08 PM,Agree,Agree
07/22/2020,VA,81237,78182,3055,844,42,2054,1951,103,3,0,07/23/2020 02:48:19 PM,Agree,Agree
04/21/2020,CT,20360,18990,1370,545,50,1423,1052,371,92,24,04/21/2020 04:22:39 PM,Agree,Agree
05/10/2021,ND,108652,100075,8577,126,58,1502,NA,NA,3,0,05/11/2021 01:53:24 PM,Agree,Not agree
08/26/2020,DC,13722,NA,NA,38,0,605,NA,NA,1,0,08/27/2020 01:42:08 PM,NA,NA
04/25/2020,MD,17766,NA,NA,1150,0,959,911,48,51,2,06/01/2021 02:14:20 PM,N/A,Agree
02/23/2020,WA,1,NA,NA,0,0,0,NA,NA,0,NA,02/25/2020 12:00:00 AM,N/A,N/A
05/15/2021,VA,670184,521700,148484,280,65,11018,9297,1721,10,1,05/16/2021 01:46:12 PM,Agree,Agree
01/18/2021,MI,634276,580800,53476,2215,328,15172,14284,888,45,2,01/20/2021 12:00:00 AM,Agree,Agree
07/01/2020,MN,37210,NA,NA,494,0,1495,1458,37,13,0,07/02/2020 03:10:03 PM,N/A,Agree
06/17/2020,FSM,0,0,0,0,0,0,0,0,0,0,06/18/2020 05:16:14 PM,Agree,Agree
12/05/2020,AL,284334,233879,50455,2159,500,5552,4670,882,36,11,12/06/2020 02:00:00 PM,Agree,Agree
03/31/2020,MS,2242,2222,20,151,0,153,152,1,14,0,04/02/2020 12:00:00 AM,Agree,Agree
06/09/2020,OR,4988,4841,147,66,147,169,168,1,5,1,06/10/2020 08:56:25 PM,Agree,Agree
01/31/2021,NE,190843,NA,NA,143,0,1920,NA,NA,0,0,02/02/2021 12:00:00 AM,Not agree,Not agree
04/01/2020,MO,2819,NA,NA,261,1,39,NA,NA,7,0,04/03/2020 12:00:00 AM,Not agree,Not agree
09/05/2020,CA,753120,NA,NA,3688,0,15120,NA,NA,81,0,09/05/2020 12:00:00 AM,Not agree,Not agree
07/24/2020,FSM,0,0,0,0,0,0,0,0,0,0,07/25/2020 05:40:06 PM,Agree,Agree
11/26/2020,DE,34293,32944,1349,577,13,761,670,91,1,0,11/28/2020 12:00:00 AM,Agree,Agree
05/25/2021,MN,599477,NA,NA,243,25,7474,6971,503,11,1,05/26/2021 01:48:32 PM,N/A,Agree
06/07/2020,NJ,164640,NA,NA,279,8,12176,12176,0,70,0,06/07/2020 12:00:00 AM,Not agree,Agree
10/14/2020,DE,22710,21634,1076,91,2,660,580,80,1,0,10/16/2020 12:00:00 AM,Agree,Agree
05/02/2021,ND,107763,99546,8217,55,21,1494,NA,NA,0,0,05/03/2021 01:58:14 PM,Agree,Not agree
